timestamp,icao24,callsign,origin_country,latitude,longitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,hour,day_of_week,is_weekend,flight_phase,airline_code
2025-07-31 16:36:07,8013d4,IGO5024,India,28.4495,77.5196,2004.06,1981.2,False,108.68,283.97,-4.55,16,3,False,descent,IG
2025-07-31 16:36:07,8013d6,AIC2116,India,22.9387,87.8617,10363.2,11071.86,False,245.43,273.85,0,16,3,False,cruise,AI
2025-07-31 16:36:07,8013cc,AIC517,India,12.4252,75.1292,10363.2,10980.42,False,244.04,335.6,-0.33,16,3,False,cruise,AI
2025-07-31 16:36:07,8013cb,IGO389,India,27.1227,79.5882,11277.6,12070.08,False,228.65,118.93,0.33,16,3,False,cruise,IG
2025-07-31 16:36:07,8013a5,IGO54H,India,18.4137,71.8927,5791.2,6057.9,False,161.15,224.87,0,16,3,False,cruise,IG
2025-07-31 16:36:07,06a0f7,QTR957,Qatar,15.4816,72.8605,12192,12923.52,False,279.4,298.12,0,16,3,False,cruise,QT
2025-07-31 16:36:07,8013b2,AIC935,India,19.8644,69.6508,10363.2,11049,False,239.64,290.61,0,16,3,False,cruise,AI
2025-07-31 16:36:07,8013b1,AIC2827,India,14.9709,77.1474,10675.62,11338.56,False,224.88,123.14,0,16,3,False,cruise,AI
2025-07-31 16:36:07,8013ff,IGO204K,India,18.8618,73.9152,3665.22,3771.9,False,166.8,119.57,-10.73,16,3,False,descent,IG
2025-07-31 16:36:07,8013fe,AIC2807,India,28.0261,76.9094,5455.92,5699.76,False,170.93,189.18,10.08,16,3,False,climb,AI
2025-07-31 16:36:07,7808a0,CHH472,China,22.6064,86.0405,11887.2,12694.92,False,241.79,89.76,-0.33,16,3,False,cruise,CH
2025-07-31 16:36:07,8013ea,AIC2401,India,18.0699,72.9992,7178.04,7589.52,False,223.69,140.6,4.23,16,3,False,climb,AI
2025-07-31 16:36:07,4b187f,SWR154,Switzerland,19.0946,72.8699,,,True,4.37,109.69,,16,3,False,unknown,SW
2025-07-31 16:36:07,800daf,AIC2656,India,17.1113,72.8061,11574.78,12321.54,False,246.69,330.66,0,16,3,False,cruise,AI
2025-07-31 16:36:07,800da0,AIC2505,India,15.5666,73.9932,1805.94,1790.7,False,122.76,157.84,-3.58,16,3,False,descent,AI
2025-07-31 16:36:07,800db0,AIC2798,India,28.1427,77.2323,2499.36,2506.98,False,139.89,9.74,-6.18,16,3,False,descent,AI
2025-07-31 16:36:07,78220a,CSN391,China,23.6518,90.7626,4130.04,4282.44,False,170.42,321.99,-11.05,16,3,False,descent,CS
2025-07-31 16:36:07,770454,ALK144,Sri Lanka,13.1624,75.9528,10660.38,11308.08,False,227.54,152.97,0,16,3,False,cruise,AL
2025-07-31 16:36:07,a31a7b,UAL82,United States,29.2736,76.759,5966.46,6499.86,False,188.5,133.45,-9.1,16,3,False,descent,UA
2025-07-31 16:36:07,888187,HVN977,Viet Nam,28.5345,77.1252,487.68,358.14,False,82.98,283.26,-4.23,16,3,False,descent,HV
2025-07-31 16:36:07,781329,CCA702,China,23.3956,90.6222,3855.72,3962.4,False,165.9,156.61,10.08,16,3,False,climb,CC
2025-07-31 16:36:07,78149f,CSN634,China,22.64,86.9453,11277.6,12047.22,False,247.48,90.95,-0.33,16,3,False,cruise,CS
2025-07-31 16:36:07,76cce2,SIA23,Singapore,26.5111,81.2743,12496.8,13327.38,False,234.92,126.09,0,16,3,False,cruise,SI
2025-07-31 16:36:07,702702,UBG540,Bangladesh,24.0935,90.446,1615.44,1539.24,False,97.5,239.92,-5.2,16,3,False,descent,UB
2025-07-31 16:36:07,76cdc1,SIA305,Singapore,28.1553,74.9666,10668,11452.86,False,246.12,95.76,0,16,3,False,cruise,SI
2025-07-31 16:36:07,8940a1,GFA166,Bahrain,17.965,72.7191,11574.78,12321.54,False,269.18,296.81,-0.33,16,3,False,cruise,GF
2025-07-31 16:36:07,8966a3,ABY572,United Arab Emirates,22.9758,84.0606,9761.22,10431.78,False,251.46,273.28,0,16,3,False,cruise,AB
2025-07-31 16:36:07,601839,TUA804,Turkmenistan,29.5797,75.3585,10363.2,11087.1,False,258.35,351.76,0,16,3,False,cruise,TU
2025-07-31 16:36:07,780ed0,CSN383,China,22.9495,84.4322,10363.2,11064.24,False,257.53,274.58,0,16,3,False,cruise,CS
2025-07-31 16:36:07,75054c,MAS160,Malaysia,13.3153,76.9963,12192,12900.66,False,278.78,298.55,0.33,16,3,False,cruise,MA
2025-07-31 16:36:07,750548,XAX601,Malaysia,28.7681,76.7051,11887.2,12740.64,False,235.11,136.77,0,16,3,False,cruise,XA
2025-07-31 16:36:07,800b72,IGO6120,India,24.0796,84.3387,11841.48,12649.2,False,225.8,39.64,-6.18,16,3,False,descent,IG
2025-07-31 16:36:07,86e4b8,JAL753,Japan,22.4827,89.9344,11582.4,12390.12,False,274.76,277.1,-0.33,16,3,False,cruise,JA
2025-07-31 16:36:07,3c4588,BOX514,Germany,22.7974,86.4714,12496.8,13327.38,False,238.11,93.47,0,16,3,False,cruise,BO
2025-07-31 16:36:07,abc1da,FDX6093,United States,22.6069,93.927,11277.6,12039.6,False,235.91,79.57,0,16,3,False,cruise,FD
2025-07-31 16:36:07,800c07,AIC2876,India,19.2002,73.2758,2423.16,2446.02,False,112.79,136.11,-4.55,16,3,False,descent,AI
2025-07-31 16:36:07,800c09,LLR756,India,23.9501,88.5658,4876.8,5113.02,False,127.53,184.86,0,16,3,False,cruise,LL
2025-07-31 16:36:07,800c11,IGO944,India,20.9605,84.7313,11894.82,12710.16,False,225.38,57.87,0.33,16,3,False,cruise,IG
2025-07-31 16:36:07,800c83,AXB1104,India,16.0104,77.7055,10363.2,11087.1,False,236.12,3.75,0,16,3,False,cruise,AX
2025-07-31 16:36:07,800c9d,AXB1114,India,27.8663,78.1065,7482.84,7993.38,False,209.56,120.22,7.15,16,3,False,climb,AX
2025-07-31 16:36:07,a6645c,N5104J,United States,33.1985,82.8049,,,True,6.17,87.19,,16,3,False,unknown,N5
2025-07-31 16:36:07,800af5,IGO572,India,25.7303,90.8545,3550.92,3710.94,False,170.81,58.8,-8.45,16,3,False,descent,IG
2025-07-31 16:36:07,800d08,SEJ3457,India,23.052,88.3888,2354.58,2377.44,False,142.06,158.55,-9.1,16,3,False,descent,SE
2025-07-31 16:36:07,800d2d,IGO961,India,22.6807,84.6832,11582.4,12374.88,False,249.05,277.48,0,16,3,False,cruise,IG
2025-07-31 16:36:07,800bd4,AIC2520,India,28.5172,77.2057,883.92,784.86,False,79.11,284.31,-2.93,16,3,False,cruise,AI
2025-07-31 16:36:07,800bcc,SEJ051,India,19.4946,70.5776,8534.4,9105.9,False,215.52,291.42,0,16,3,False,cruise,SE
2025-07-31 16:36:07,800cb9,AIC377,India,19.5521,86.5322,10965.18,11689.08,False,232.82,315.36,-0.33,16,3,False,cruise,AI
2025-07-31 16:36:07,800cc7,AIC2645,India,15.1286,76.6293,9944.1,10561.32,False,246.11,322.99,5.53,16,3,False,climb,AI
2025-07-31 16:36:07,800cbe,IGO7216,India,22.3467,85.574,3962.4,4130.04,False,129.94,69.13,-0.33,16,3,False,cruise,IG
2025-07-31 16:36:07,800cc9,AXB2764,India,17.4589,72.8296,8244.84,8823.96,False,236.71,1.37,3.25,16,3,False,climb,AX
2025-07-31 16:36:07,800cfb,IGO7232,India,13.2688,77.9982,2377.44,2491.74,False,101.91,215.13,-5.53,16,3,False,descent,IG
2025-07-31 18:41:09,801616,IGO1271,India,13.592,74.5761,10980.42,11650.98,False,251.99,334.74,0.33,18,3,False,cruise,IG
2025-07-31 18:41:09,80166a,AKJ173H,India,19.0903,72.8588,,,True,6.43,87.19,,18,3,False,unknown,AK
2025-07-31 18:41:09,801680,AXB1577,India,22.6415,88.4405,,,True,0.19,275.62,,18,3,False,unknown,AX
2025-07-31 18:41:09,801661,IGO5078,India,26.7049,77.216,8663.94,9220.2,False,221.33,1.86,-8.45,18,3,False,descent,IG
2025-07-31 18:41:09,801667,AIC2840,India,18.1522,73.3903,5021.58,5242.56,False,150.96,326.26,-4.88,18,3,False,descent,AI
2025-07-31 18:41:09,80165d,AXB747,India,15.0059,73.9742,10363.2,11003.28,False,241.76,336.82,0,18,3,False,cruise,AX
2025-07-31 18:41:09,801674,AIC896,India,28.1461,78.4533,6621.78,6979.92,False,199.06,302.87,-4.88,18,3,False,descent,AI
2025-07-31 18:41:09,80168a,AXB1143,India,26.0273,87.5039,11582.4,12382.5,False,251.56,263.66,0,18,3,False,cruise,AX
2025-07-31 18:41:09,800373,AIC675,India,22.8634,88.3038,1120.14,1028.7,False,148.75,91.78,-5.53,18,3,False,descent,AI
2025-07-31 18:41:09,885221,THA331,Thailand,22.5917,86.6774,12192,13007.34,False,262.94,309.92,0.33,18,3,False,cruise,TH
2025-07-31 18:41:09,8014dd,AIC2708,India,28.5942,77.59,3916.68,4038.6,False,162.3,308.18,-5.53,18,3,False,descent,AI
2025-07-31 18:41:09,8014f3,AIC2714,India,28.5496,77.0546,426.72,281.94,False,69.5,104.14,-3.9,18,3,False,descent,AI
2025-07-31 18:41:09,8014bc,IGO6360,India,19.0895,72.8584,,,True,9.77,300.94,,18,3,False,unknown,IG
2025-07-31 18:41:09,8014c8,IGO35P,India,19.7927,85.994,10058.4,10713.72,False,236.88,54.1,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80174a,IGO5158,India,16.4524,75.58,10378.44,11026.14,False,240.46,322.74,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80174d,IGO5295,India,19.0889,72.886,129.54,15.24,False,71,269.58,-3.25,18,3,False,descent,IG
2025-07-31 18:41:09,801767,IGO5AC,India,28.7354,76.9619,1333.5,1249.68,False,99.36,173.76,-4.88,18,3,False,descent,IG
2025-07-31 18:41:09,80175a,IGO2007,India,19.7657,72.8104,6126.48,5951.22,False,201.24,8.38,10.73,18,3,False,climb,IG
2025-07-31 18:41:09,801745,IGO5322,India,19.093,72.8632,,,True,5.4,135,,18,3,False,unknown,IG
2025-07-31 18:41:09,801742,IGO37HP,India,26.067,76.8587,9745.98,10393.68,False,244.04,177.7,3.9,18,3,False,climb,IG
2025-07-31 18:41:09,801746,IGO5203,India,19.0894,72.9103,259.08,152.4,False,67.92,268.7,-2.93,18,3,False,cruise,IG
2025-07-31 18:41:09,801788,IGO651,India,28.013,76.084,6553.2,6903.72,False,173.11,68.93,-6.5,18,3,False,descent,IG
2025-07-31 18:41:09,801792,IGO5388,India,13.5795,77.512,4853.94,5044.44,False,176.22,123.09,-10.4,18,3,False,descent,IG
2025-07-31 18:41:09,8016a4,IGO6972,India,28.2663,77.2948,3657.6,3749.04,False,151.25,8.21,0,18,3,False,cruise,IG
2025-07-31 18:41:09,8016a5,IGO1241,India,16.7518,72.7804,10972.8,11666.22,False,251.69,296.72,-0.33,18,3,False,cruise,IG
2025-07-31 18:41:09,8016b9,IGO1086,India,19.2172,73.4732,2887.98,2933.7,False,115.99,247.3,-3.9,18,3,False,descent,IG
2025-07-31 18:41:09,8015c1,AIC314,India,25.0522,87.395,10058.4,10751.82,False,229.81,129.64,0,18,3,False,cruise,AI
2025-07-31 18:41:09,8015c2,IGO46VC,India,13.1891,77.7606,1097.28,1043.94,False,73.06,270.81,-3.58,18,3,False,descent,IG
2025-07-31 18:41:09,8015c5,AIC2145,India,22.0656,85.0934,9448.8,10066.02,False,239.19,128.27,0,18,3,False,cruise,AI
2025-07-31 18:41:09,8015ca,IGO2058,India,19.0903,72.8588,,,True,8.75,87.19,,18,3,False,unknown,IG
2025-07-31 18:41:09,8015ad,IGO95MA,India,18.4845,73.2397,3429,3520.44,False,139.42,336.75,-5.2,18,3,False,descent,IG
2025-07-31 18:41:09,885302,THA339,Thailand,21.1683,92.6974,9144,9799.32,False,248.33,331.95,4.23,18,3,False,climb,TH
2025-07-31 18:41:09,8015e4,IGO319,India,22.6621,88.4486,,,True,52.27,186.22,-0.33,18,3,False,cruise,IG
2025-07-31 18:41:09,3c4ad9,DLH754,Germany,19.0625,70.0859,11277.6,11978.64,False,243.11,119.82,0,18,3,False,cruise,DL
2025-07-31 18:41:09,8015e6,IGO2166,India,28.112,77.2742,3962.4,4084.32,False,165.01,7.52,0,18,3,False,cruise,IG
2025-07-31 18:41:09,8015da,IGO1493,India,12.2058,75.2655,9403.08,9966.96,False,245.48,333.49,0.98,18,3,False,cruise,IG
2025-07-31 18:41:09,05a0af,DQA394,Maldives,10.0978,78.1876,11887.2,12565.38,False,238.06,38.33,0,18,3,False,cruise,DQ
2025-07-31 18:41:09,88530c,THA313,Thailand,20.2806,92.348,10972.8,,False,247.22,317.45,0.33,18,3,False,cruise,TH
2025-07-31 18:41:09,88530b,THA310,Thailand,24.7711,88.0504,9448.8,10126.98,False,223.07,136.59,0.98,18,3,False,cruise,TH
2025-07-31 18:41:09,801725,IGO6619,India,19.3691,73.8513,5212.08,5455.92,False,154.1,171.17,-3.58,18,3,False,descent,IG
2025-07-31 18:41:09,80052d,AIC639,India,14.6834,77.592,11277.6,11955.78,False,210.47,123.03,-0.33,18,3,False,cruise,AI
2025-07-31 18:41:09,440020,AUA26,Austria,21.1024,88.6371,10363.2,11041.38,False,264.23,299.51,0,18,3,False,cruise,AU
2025-07-31 18:41:09,8003b2,AXB537,India,15.7086,73.4785,10972.8,11635.74,False,245.56,315.59,0,18,3,False,cruise,AX
2025-07-31 18:41:09,8016e1,IGO5355,India,13.1891,77.7617,1104.9,1036.32,False,59.68,270.99,-2.6,18,3,False,cruise,IG
2025-07-31 18:41:09,8016c8,AXB2660,India,18.4474,73.8822,3002.28,3055.62,False,160.41,143.61,10.08,18,3,False,climb,AX
2025-07-31 18:41:09,8016d2,IGO2202,India,20.8437,85.0794,6911.34,7284.72,False,210.12,309.54,4.55,18,3,False,climb,IG
2025-07-31 18:41:09,ad79df,N968AA,United States,33.1985,82.8048,,,True,6.94,90,,18,3,False,unknown,N9
2025-07-31 18:41:09,3c4a01,DLH752,Germany,26.6659,75.1531,11277.6,12077.7,False,256.06,139.24,0,18,3,False,cruise,DL
2025-07-31 18:41:09,4bb0f4,THY057,Turkey,11.1422,75.6387,11582.4,12230.1,False,273.84,305.75,0,18,3,False,cruise,TH
2025-07-31 18:41:09,89631b,UAE3KV,United Arab Emirates,20.0361,74.453,10972.8,11711.94,False,263.53,280.92,0,18,3,False,cruise,UA
2025-07-31 18:41:09,780a9c,CPA663,China,19.4058,73.8423,6758.94,7117.08,False,182.35,226.94,-2.6,18,3,False,cruise,CP
2025-07-31 18:41:09,4bb0e4,THY067,Turkey,10.7296,76.6233,10972.8,11597.64,False,280.84,301.59,0,18,3,False,cruise,TH
2025-07-31 18:41:09,4bb0e1,THY165,Turkey,22.6867,88.2798,10363.2,11041.38,False,272.92,274.32,0,18,3,False,cruise,TH
2025-07-31 18:41:09,780a13,HKC9458,China,23.493,93.2406,12496.8,13380.72,False,215.91,101.68,0,18,3,False,cruise,HK
2025-07-31 18:41:09,4bb142,THY71,Turkey,26.8364,80.7925,10363.2,11056.62,False,270.45,292.13,0,18,3,False,cruise,TH
2025-07-31 18:41:09,4bb183,THY124,Turkey,28.2247,80.2544,10668,11399.52,False,250.69,125.65,-0.33,18,3,False,cruise,TH
2025-07-31 18:41:09,8007b2,IGO83M,India,11.0265,76.2242,10066.02,10668,False,222.63,163.07,0.33,18,3,False,cruise,IG
2025-07-31 18:41:09,896502,ABY402,United Arab Emirates,19.6566,70.631,8915.4,9456.42,False,239.82,289.29,3.25,18,3,False,climb,AB
2025-07-31 18:41:09,896468,FDB569,United Arab Emirates,11.688,76.5802,11277.6,11932.92,False,219.34,149.4,0,18,3,False,cruise,FD
2025-07-31 18:41:09,3965aa,AFR257,France,16.9392,74.8297,9753.6,10363.2,False,258.85,297.33,0,18,3,False,cruise,AF
2025-07-31 18:41:09,8008c2,IGO6727,India,20.2317,75.0918,,,True,242.5,324.76,0.33,18,3,False,cruise,IG
2025-07-31 18:41:09,781ec0,CSC3924,China,19.7822,86.5972,9456.42,10066.02,False,239.76,39.43,-0.33,18,3,False,cruise,CS
2025-07-31 18:41:09,461f56,FIN141,Finland,27.4154,78.2307,11887.2,12702.54,False,242.25,128.01,0,18,3,False,cruise,FI
2025-07-31 18:41:09,8964b2,UAE373,United Arab Emirates,20.4715,72.0501,12192,12954,False,262.93,280.83,0,18,3,False,cruise,UA
2025-07-31 18:41:09,76cc70,SIA447,Singapore,21.1084,92.0253,8823.96,9380.22,False,251.75,182.23,0.98,18,3,False,cruise,SI
2025-07-31 18:41:09,750259,MAS195,Malaysia,16.3778,75.9311,11277.6,11986.26,False,229.17,105.63,0,18,3,False,cruise,MA
2025-07-31 18:41:09,75025a,MAS196,Malaysia,23.6684,90.494,1287.78,1219.2,False,132.77,334.53,-3.25,18,3,False,descent,MA
2025-07-31 18:41:09,76cd41,SIA351,Singapore,18.6648,87.4467,11887.2,12649.2,False,246.29,135.76,0,18,3,False,cruise,SI
2025-07-31 18:41:09,70aa79,HIM363,Nepal,28.2761,73.8623,10363.2,11102.34,False,247.51,278.37,-0.65,18,3,False,cruise,HI
2025-07-31 18:41:09,8965d1,FDB9RF,United Arab Emirates,16.2781,73.336,10668,11330.94,False,236.75,152.99,0,18,3,False,cruise,FD
2025-07-31 18:41:09,76cd70,SIA403,Singapore,18.6559,87.4245,11277.6,12031.98,False,254.37,133.44,0,18,3,False,cruise,SI
2025-07-31 18:41:09,89907c,EVA066,Taiwan,23.5505,92.9341,11269.98,12047.22,False,246.17,101.45,0,18,3,False,cruise,EV
2025-07-31 18:41:09,899038,EVA088,Taiwan,24.665,88.0757,10668,11399.52,False,249.25,115.03,0,18,3,False,cruise,EV
2025-07-31 18:41:09,406f74,BAW34,United Kingdom,16.6125,75.4764,10965.18,11650.98,False,266.46,297.6,0,18,3,False,cruise,BA
2025-07-31 18:41:09,899136,EVA072,Taiwan,23.9427,90.986,11277.6,12070.08,False,244.62,102.63,0.33,18,3,False,cruise,EV
2025-07-31 18:41:09,406d7a,BAW16,United Kingdom,15.7567,77.2675,10972.8,11658.6,False,267.11,296.42,0,18,3,False,cruise,BA
2025-07-31 18:41:09,4ba949,THY25,Turkey,26.6709,81.2286,9753.6,10386.06,False,269.24,286.43,0,18,3,False,cruise,TH
2025-07-31 18:41:09,7804f4,CES9656,China,20.8169,87.0964,11277.6,12016.74,False,223.87,33.95,0,18,3,False,cruise,CE
2025-07-31 18:41:09,880c4d,AIQ186,Thailand,19.1344,89.091,10980.42,11780.52,False,238.46,321.75,0,18,3,False,cruise,AI
2025-07-31 18:41:09,781934,CSN8070,China,25.6839,86.5021,10660.38,11376.66,False,244.06,100.81,-0.33,18,3,False,cruise,CS
2025-07-31 18:41:09,7c8071,QFA5,Australia,8.9151,78.2277,11582.4,12237.72,False,268.75,308.47,0,18,3,False,cruise,QF
2025-07-31 18:41:09,76b44d,SIA517,Singapore,22.6731,88.4499,,,True,3.09,143.44,,18,3,False,unknown,SI
2025-07-31 18:41:09,801394,IGO5207,India,28.6119,76.9316,899.16,784.86,False,87.89,185.71,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80142a,IGO2415,India,28.3909,77.8304,4876.8,5074.92,False,172.25,310.4,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80140a,IGO83EM,India,19.3197,73.6806,3505.2,3611.88,False,137.84,242.19,-3.9,18,3,False,descent,IG
2025-07-31 18:41:09,801424,AIC2383,India,18.6368,87.4762,10355.58,11033.76,False,235.74,315.71,0,18,3,False,cruise,AI
2025-07-31 18:41:09,80141e,AIC2950,India,19.7111,72.7951,5996.94,6210.3,False,197.82,7.77,12.68,18,3,False,climb,AI
2025-07-31 18:41:09,801460,IGO27Q,India,18.3593,69.363,10668,11361.42,False,228.5,115.47,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80148f,IGO96AL,India,13.9928,74.4206,11582.4,12283.44,False,252.17,334.11,0,18,3,False,cruise,IG
2025-07-31 18:41:09,76b4ed,SIA441,Singapore,21.4391,87.8452,10660.38,11430,False,236.66,164.36,1.3,18,3,False,cruise,SI
2025-07-31 18:41:09,504e70,TVR4717,Republic of Moldova,22.7442,87.3847,12496.8,13304.52,False,232.01,93.81,0,18,3,False,cruise,TV
2025-07-31 18:41:09,801532,IGO103,India,17.3705,76.6762,10058.4,10698.48,False,226.22,115.17,0,18,3,False,cruise,IG
2025-07-31 18:41:09,80154a,AKJ154U,India,19.2789,85.4454,10363.2,11033.76,False,240.6,226.99,0.33,18,3,False,cruise,AK
2025-07-31 18:41:09,80157c,AKJ131H,India,14.6178,76.22,5791.2,6050.28,False,195.01,133.93,0,18,3,False,cruise,AK
2025-07-31 18:41:09,885114,THA900,Thailand,20.7707,89.163,10965.18,11597.64,False,269.21,300.04,0,18,3,False,cruise,TH
2025-07-31 18:41:09,885116,THA901,Thailand,29.1888,75.6286,12496.8,13365.48,False,236.9,138.52,0,18,3,False,cruise,TH
2025-07-31 18:41:09,885118,,Thailand,30.1263,74.4859,11887.2,12733.02,False,250.87,100.16,0,18,3,False,cruise,
2025-07-31 18:41:09,8013c9,IGO1403,India,16.1199,73.0807,10888.98,11559.54,False,242.89,302.55,3.9,18,3,False,climb,IG
2025-07-31 18:41:09,8013b5,IGO6129,India,18.773,73.6977,2651.76,2697.48,False,138.19,99.43,-5.53,18,3,False,descent,IG
2025-07-31 18:41:09,8013ff,IGO2278,India,20.161,73.0751,7856.22,8313.42,False,247.18,348.6,4.55,18,3,False,climb,IG
2025-07-31 18:41:09,8013fe,AIC2807,India,13.2157,77.9039,1623.06,1584.96,False,97.06,234.71,-1.95,18,3,False,cruise,AI
2025-07-31 18:41:09,88516b,THA971,Thailand,29.3082,78.2952,10668,11422.38,False,243.77,126.07,0,18,3,False,cruise,TH
2025-07-31 18:41:09,8013f8,IGO1047,India,20.7942,89.795,9410.7,10012.68,False,235.78,131.55,15.93,18,3,False,climb,IG
2025-07-31 18:41:09,885176,THA920,Thailand,20.6275,89.4533,9753.6,10393.68,False,267.39,304.18,0,18,3,False,cruise,TH
2025-07-31 18:41:09,800dba,IGO2344,India,27.1326,75.6988,10180.32,10881.36,False,239.01,30.82,-4.88,18,3,False,descent,IG
2025-07-31 18:41:09,800da0,AIC2506,India,19.093,73.1806,1333.5,1303.02,False,91.58,269.36,-2.6,18,3,False,cruise,AI
2025-07-31 18:41:09,3c6712,DLH764,Germany,13.7236,77.3003,6697.98,7018.02,False,177.82,142.17,-9.75,18,3,False,descent,DL
2025-07-31 18:41:09,3c64f4,,Germany,30.0493,75.9355,9197.34,9768.84,False,244.19,147.65,-21.13,18,3,False,descent,
2025-07-31 18:41:09,151dc3,AFL296,Russian Federation,29.5677,76.0355,11887.2,12443.46,False,250.88,144.09,0,18,3,False,cruise,AF
2025-07-31 18:41:09,78220a,CSN392,China,22.4816,93.4821,9456.42,10088.88,False,240.09,81.87,-0.33,18,3,False,cruise,CS
2025-07-31 18:41:09,70c124,OMA843,Oman,22.7878,86.6411,11277.6,12054.84,False,249.98,93.54,-0.33,18,3,False,cruise,OM
2025-07-31 18:41:09,aa3529,N757MM,United States,33.1936,82.8019,,,True,37.27,6.34,1.63,18,3,False,cruise,N7
2025-07-31 18:41:09,77181f,EXV931,Sri Lanka,23.1257,89.227,8260.08,8778.24,False,205.19,56.87,-8.78,18,3,False,descent,EX
2025-07-31 18:41:09,733546,IRM086,Islamic Republic of Iran,23.6009,92.6628,10363.2,11064.24,False,258.08,281.27,0,18,3,False,cruise,IR
2025-07-31 18:41:09,888187,HVN976,Viet Nam,28.0291,77.8027,4991.1,5204.46,False,211.3,120.75,5.85,18,3,False,climb,HV
2025-07-31 18:41:09,706064,KAC343,Kuwait,18.8036,70.4777,10058.4,10698.48,False,235.9,119.53,0,18,3,False,cruise,KA
2025-07-31 18:41:09,70605e,KAC283,Kuwait,25.3894,86.6997,10393.68,11102.34,False,248.72,125.83,-7.15,18,3,False,descent,KA
2025-07-31 18:41:09,a81b3a,N621PA,United States,33.199,82.802,,,True,36.01,0,1.63,18,3,False,cruise,N6
2025-07-31 18:41:09,8880f7,HVN34,Viet Nam,27.2442,79.7044,11277.6,12054.84,False,244.3,114.24,-0.33,18,3,False,cruise,HV
2025-07-31 18:41:09,780190,CPA667,China,23.2633,90.9167,4206.24,4358.64,False,193.34,319.32,-9.1,18,3,False,descent,CP
2025-07-31 18:41:09,8880e0,HVN37,Viet Nam,22.3611,90.9602,10363.2,11056.62,False,275.47,277.4,-0.33,18,3,False,cruise,HV
2025-07-31 18:41:09,8940d1,DHX730,Bahrain,14.0428,75.6441,10340.34,10949.94,False,258.03,292.01,4.88,18,3,False,climb,DH
2025-07-31 18:41:09,8940d3,GFA277,Bahrain,20.0153,68.8438,9745.98,10393.68,False,243.93,292.83,0,18,3,False,cruise,GF
2025-07-31 18:41:09,8940c5,GFA281,Bahrain,19.8811,68.6613,10363.2,11056.62,False,250.31,296.62,0,18,3,False,cruise,GF
2025-07-31 18:41:09,76cda7,SIA327,Singapore,19.9836,85.9332,11887.2,12656.82,False,244.98,132.87,0,18,3,False,cruise,SI
2025-07-31 18:41:09,76cda6,SIA387,Singapore,21.4683,84.2507,11887.2,12664.44,False,244.51,129.45,0,18,3,False,cruise,SI
2025-07-31 18:41:09,76cdb0,SIA388,Singapore,18.4444,87.6723,10972.8,11673.84,False,262.31,315.87,0,18,3,False,cruise,SI
2025-07-31 18:41:09,76cdc1,SIA305,Singapore,21.2558,91.1083,11277.6,12047.22,False,240.05,102.25,0,18,3,False,cruise,SI
2025-07-31 18:41:09,75044a,MAS21,Malaysia,19.1996,86.491,12496.8,13274.04,False,239.09,125.37,0,18,3,False,cruise,MA
2025-07-31 18:41:09,7503bf,AXM32,Malaysia,10.5529,76.9495,7810.5,8237.22,False,208.95,109.86,5.85,18,3,False,climb,AX
2025-07-31 18:41:09,76cef0,SIA345,Singapore,23.4609,88.0297,10668,11384.28,False,241.11,130.76,0,18,3,False,cruise,SI
2025-07-31 18:41:09,76cef1,SIA423,Singapore,17.5882,73.5893,9578.34,10157.46,False,254.61,130.74,6.83,18,3,False,climb,SI
2025-07-31 18:41:09,76cef2,SIA25,Singapore,24.5936,84.753,10668,11384.28,False,251.39,118.61,0,18,3,False,cruise,SI
2025-07-31 18:41:09,76ceef,SIA335,Singapore,24.2652,85.9893,10058.4,10728.96,False,251.49,113,0,18,3,False,cruise,SI
2025-07-31 18:41:09,750552,MAS115,Malaysia,18.8661,89.0053,11277.6,12024.36,False,239.37,134.48,0.33,18,3,False,cruise,MA
2025-07-31 18:41:09,750548,XAX601,Malaysia,17.8512,88.283,12496.8,13266.42,False,227.72,135.37,0,18,3,False,cruise,XA
2025-07-31 18:41:09,800b9a,AXB614,India,18.3589,71.3616,10668,11353.8,False,223.52,122.12,0,18,3,False,cruise,AX
2025-07-31 18:41:09,800b73,IGO267P,India,28.0729,76.313,5166.36,5394.96,False,180.72,35.5,-8.13,18,3,False,descent,IG
2025-07-31 18:41:09,800b82,SEJ087,India,21.7884,87.8094,10058.4,10751.82,False,232.82,135.54,0,18,3,False,cruise,SE
2025-07-31 18:41:09,800c86,AIC970,India,19.1872,70.1074,10675.62,11376.66,False,230.07,116.85,0,18,3,False,cruise,AI
2025-07-31 18:41:09,800c4b,AIC506,India,12.5757,77.307,11155.68,11818.62,False,231.82,18.23,1.3,18,3,False,cruise,AI
2025-07-31 18:41:09,800c64,AIC2979,India,28.8879,76.8852,2179.32,2179.32,False,113.8,69.35,-3.9,18,3,False,descent,AI
2025-07-31 18:41:09,800af5,IGO746,India,23.0753,83.9199,10972.8,11711.94,False,244.77,239.99,0,18,3,False,cruise,IG
2025-07-31 18:41:09,800d17,SEJ2478,India,27.0499,81.1182,6705.6,7078.98,False,163.35,296.57,0.33,18,3,False,cruise,SE
